title,image_url,document_url,description,attribute,stocks
"7/16"" Cutting DiameterSuper Bitchin' Performance, 7 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/7-flute-baboon-square.png,https://gorillamill.com/images/uploads/mill-subcategories/7-flute-baboon-diagram.png,"Varaible flute and index design which reduces chatter and vibration. Radius corners for tronger edges and part radius. Recommended for aggressive machining applications in all materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMHT716FS7,,30495,,$59.84,,GMHT716FS7WTF,,32139,,$66.48,,GMHT716F7,,30491,,$63.06,,GMHT716F7WTF,,32137,,$70.07,,GMHT716FL7,,30493,,$78.22,,GMHT716FL7WTF,,32138,,$86.92,,D1: 7/16"", D2: 7/16, LOC: 5/8, OAL: 2-1/2,GMS²,,,,D1: 7/16"", D2: 7/16, LOC: 5/8, OAL: 2-1/2,WTF,,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 2-1/2,GMS²,,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 2-1/2,WTF,,,,D1: 7/16"", LOC: 1-1/2, OAL: 3-1/2,GMS²,,,,D1: 7/16"", D2: 7/16, LOC: 1-1/2, OAL: 3-1/2,WTF,,",1
"3/8"" Cutting DiameterStandard Performance, 3 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/3-flute-primate-square-stack.png,https://gorillamill.com/images/uploads/mill-subcategories/3-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM38F3,,71143,,$18.86,,CEM38F3TIALN,,71144,,$23.32,,CEM38F3TICN,,71145,,$23.32,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,",16
"1"" Cutting DiameterStandard Performance, 3 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/3-flute-primate-square-stack.png,https://gorillamill.com/images/uploads/mill-subcategories/3-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM10F3,,70234,,$157.13,,CEM10F3TIALN,,70235,,$200.98,,CEM10F3TICN,,70236,,$200.98,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,None,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,TICN,,",10
"25mm Cutting DiameterStandard Performance, 3 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/3-flute-primate-square-stack.png,https://gorillamill.com/images/uploads/mill-subcategories/3-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Speeds and Feeds"" calculator.Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025/-.0127mm, LOC +.635/+1.270mm, OAL +/-.1.270mm",",CEM2500MMF3,,70825,,$157.13,,CEM2500MMF3TIALN,,70826,,$200.99,,CEM2500MMF3TICN,,70827,,$200.99,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,TIALN (not recommended for Aluminum),,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,TICN,,",8
"1"" Cutting DiameterHigh Performance, 5 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/5-flute-Gorilla-Mill-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/5-flute-square-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GM10RS5030,,10105,,$299.84,,GM10R5030,,10069,,$315.63,,GM10RL5030,,10081,,$360.86,,GM10RXL5030,,10129,,$404.45,,GM10RSL5030,,10117,,$512.72,,GM10RS5060,,10106,,$299.84,,GM10R5060,,10070,,$315.63,,GM10RL5060,,10082,,$360.86,,GM10RXL5060,,10130,,$404.45,,GM10RSL5060,,10118,,$512.72,,GM10RS5090,,10107,,$299.84,,GM10R5090,,10071,,$315.63,,GM10RL5090,,10083,,$360.86,,GM10RXL5090,,10131,,$404.45,,GM10RSL5090,,10119,,$512.72,,GM10RS5120,,10108,,$299.84,,GM10R5120,,10072,,$315.63,,GM10RL5120,,10084,,$360.86,,GM10RXL5120,,10132,,$404.45,,GM10RSL5120,,10120,,$512.72,,GM10RS5190,,10109,,$299.84,,GM10R5190,,10073,,$315.63,,GM10RL5190,,10085,,$360.86,,GM10RXL5190,,10133,,$404.45,,GM10RSL5190,,10121,,$512.72,,GM10RS5250,,10110,,$299.84,,GM10R5250,,10074,,$315.63,,GM10RL5250,,10086,,$360.86,,GM10RXL5250,,10134,,$404.45,,GM10RSL5250,,10122,,$512.72,,D1: 1.0"", D2: 1, LOC: 1, OAL: 4,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 2, OAL: 4,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 3, OAL: 6,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 4, OAL: 7,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1, OAL: 4,0.060"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,0.060"",GMX-35,,,,D1: 1.0"", LOC: 2, OAL: 4,0.060"",GMX-35,,,,D1: 1.0"", LOC: 3, OAL: 6,0.060"",GMX-35,,,,D1: 1.0"", LOC: 4, OAL: 7,0.060"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1, OAL: 4,0.090"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,0.090"",GMX-35,,,,D1: 1.0"", LOC: 2, OAL: 4,0.090"",GMX-35,,,,D1: 1.0"", LOC: 3, OAL: 6,0.090"",GMX-35,,,,D1: 1.0"", LOC: 4, OAL: 7,0.090"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1, OAL: 4,0.120"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,0.120"",GMX-35,,,,D1: 1.0"", LOC: 2, OAL: 4,0.120"",GMX-35,,,,D1: 1.0"", LOC: 3, OAL: 6,0.120"",GMX-35,,,,D1: 1.0"", LOC: 4, OAL: 7,0.120"",GMX-35,,,,D1: 1.0"", LOC: 1, OAL: 4,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1-1/2, OAL: 4,0.190"",GMX-35,,,,D1: 1.0"", LOC: 2, OAL: 4,0.190"",GMX-35,,,,D1: 1.0"", LOC: 3, OAL: 6,0.190"",GMX-35,,,,D1: 1.0"", LOC: 4, OAL: 7,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1, OAL: 4,0.250"",GMX-35,,,,D1: 1.0"", LOC: 1-1/2, OAL: 4,0.250"",GMX-35,,,,D1: 1.0"", LOC: 2, OAL: 4,0.250"",GMX-35,,,,D1: 1.0"", LOC: 3, OAL: 6,0.250"",GMX-35,,,,D1: 1.0"", LOC: 4, OAL: 7,0.250"",GMX-35,,",19
"1"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM10B4,,70210,,$191.19,,CEM10B4TIALN,,70211,,$246.36,,CEM10B4TICN,,70212,,$246.36,,CEM10BXL4,,70222,,$255.37,,CEM10BXL4TIALN,,70223,,$315.24,,CEM10BXL4TICN,,70224,,$315.24,,CEM10BXXL4,,70228,,$319.56,,CEM10BXXL4TIALN,,70229,,$411.42,,CEM10BXXL4TICN,,70230,,$411.42,,CEM10BSL4,,70216,,$386.53,,CEM10BSL4TIALN,,70217,,$460.34,,CEM10BSL4TICN,,70218,,$460.34,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,None,,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 1.0"", D2: 1, LOC: 1-1/2, OAL: 4,TICN,,,,D1: 1.0"", D2: 1, LOC: 2, OAL: 6,None,,,,D1: 1.0"", D2: 1, LOC: 2, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 1.0"", D2: 1, LOC: 2, OAL: 6,TICN,,,,D1: 1.0"", D2: 1, LOC: 3, OAL: 6,None,,,,D1: 1.0"", D2: 1, LOC: 3, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 1.0"", D2: 1, LOC: 3, OAL: 6,TICN,,,,D1: 1.0"", D2: 1, LOC: 4, OAL: 7,None,,,,D1: 1.0"", D2: 1, LOC: 4, OAL: 7,TIALN (not recommended for Aluminum),,,,D1: 1.0"", D2: 1, LOC: 4, OAL: 7,TICN,,",3
"25mm Cutting DiameterHigh Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-Gorilla-Mill-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-square-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025/-.0127mm, LOC +.635/+1.270mm, OAL +/-1.270mm",",GM2500MMB4,,10335,,$330.34,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,GMX-35,,",5
"1"" Cutting DiameterHigh Performance, 4 Flute Radius End, Neck Relieved",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-Gorilla-Mill-Radius-Neck-Relieved.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-neck-relieved-diagram.png,"Patented variable flute and variable index design which reduces chatter and vibration. For finishing of stainless, inconel, titanium, tool steels, hardened steels and other ferrous materials. Extended neck provides clearance for deep pocketing, slotting or profiling. Center cutting. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMNR10R40302.250,,10626,,$396.46,,GMNR10R40303.250,,10627,,$428.76,,GMNR10R40304.250,,10628,,$482.91,,GMNR10R40602.250,,10629,,$396.46,,GMNR10R40603.250,,10630,,$428.76,,GMNR10R40604.250,,10631,,$482.91,,GMNR10R40902.250,,10632,,$396.46,,GMNR10R40903.250,,10633,,$428.76,,GMNR10R40904.250,,10634,,$482.91,,GMNR10R41202.250,,10635,,$396.46,,GMNR10R41203.250,,10636,,$428.76,,GMNR10R41204.250,,10637,,$482.91,,GMNR10R41902.250,,10638,,$396.46,,GMNR10R41903.250,,10639,,$428.76,,GMNR10R41904.250,,10640,,$482.91,,GMNR10R42502.250,,10641,,$396.46,,GMNR10R42503.250,,10642,,$428.76,,GMNR10R42504.250,,10643,,$482.91,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.030"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.030"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.030"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.060"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.060"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.060"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.090"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.090"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.090"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.120"",GMX-35,,,,D1: 1.0"", D2: 1, LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.120"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.120"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.190"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 2-1/4"", OAL: 4-1/2,0.250"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 3-1/4"", OAL: 6,0.250"",GMX-35,,,,D1: 1.0"", LOC: 1-1/8, LOR: 4-1/4"", OAL: 6.0,0.250"",GMX-35,,",6
"25mm Cutting DiameterHigh Performance, 4 Flute Ballnose End, Weldon Flat",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-Gorilla-Mill-ballnose-weldon.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-square-diagram.png,"Patented variable flute and index design which reduces chatter and vibration. Radius corners for stronger edges and part radius. Recommended for aggressive machining applications in all materials including, stainless, inconel, titanium, tool steels and hardened materials. Should be run at specific parameters. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nano-grain carbide substrate available.Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025/-.0127mm, LOC +.635/+1.270mm, OAL +/-1.270mm",",GM2500MMB4WF,,10336,,$330.34,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,GMX-35,,",0
"25mm Cutting DiameterStandard Performance, 2 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/2-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/2-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Speeds and Feeds"" calculator.Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025/-.0127mm, LOC +.635/+1.270mm, OAL +/-.1.270mm",",CEM2500MMR2100,,70831,,$227.52,,CEM2500MMR2100TIALN,,70832,,$252.8,,CEM2500MMR2100TICN,,70833,,$252.8,,CEM2500MMR2150,,70834,,$227.52,,CEM2500MMR2150TIALN,,70835,,$252.8,,CEM2500MMR2150TICN,,70836,,$252.8,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.0mm"",None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1mm"",TIALN (not recommended for Aluminum),,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1mm"",TICN,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.5mm"",None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.5mm"",TIALN (not recommended for Aluminum),,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.5mm"",TICN,,",7
"20mm Cutting DiameterHigh Performance, 3 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/silverback-chimpbreaker.png,https://gorillamill.com/images/uploads/mill-subcategories/silverback-chimpbreaker-diagram.png,"3 Flute Chimpbreakers evacuates chips in the toughest applications while decreasing tool pressure. Variable flute, variable index and engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate.Available in special diameters, lengths, ZrN coating and completely resharpenable. THE BEST chip control known to man or ape.Cut Dia +.000/-.050mm, Shank Dia -.0025-.0127mm, LOC +.635/+.1.270mm, OAL +/-1.270mm",",GMACB2000MMR3050,,20785,,$186.47,,GMACB2000MMR3050ZRN,,20786,,$229.02,,GMACB2000MMRS3100,,N/A,,GMACB2000MMRS3100ZRN,,N/A,,GMACB2000MMR3100,,20787,,$186.47,,GMACB2000MMR3100ZRN,,20788,,$229.02,,GMACB2000MMR3150,,20789,,$186.47,,GMACB2000MMR3150ZRN,,20790,,$229.02,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,0.50mm"",None,,,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,0.50mm"",ZrN,,,,D1: 20mm, D2: 20mm, LOC: 22mm, OAL: 75mm,1.0mm"",None,,,,D1: 20mm, D2: 20mm, LOC: 22mm, OAL: 75mm,1.0mm"",ZrN,,,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,1.0mm"",None,,,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,1.0mm"",ZrN,,,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,1.5mm"",None,,,,D1: 20mm, D2: 20mm, LOC: 38mm, OAL: 100mm,1.5mm"",ZrN,,",0
"3/4"" Cutting DiameterHigh Performance, 3 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/silverback-chimpbreaker.png,https://gorillamill.com/images/uploads/mill-subcategories/silverback-chimpbreaker-diagram.png,"3 Flute Chimpbreakers evacuates chips in the toughest applications while decreasing tool pressure. Variable flute, variable index and engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate.Available in special diameters, lengths, ZrN coating and completely resharpenable. THE BEST chip control known to man or ape.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",GMACB34R3015,,20811,,$174.41,,GMACB34R3015ZRN,,20812,,$209.29,,GMACB34RL3015,,20831,,$213.71,,GMACB34RL3015ZRN,,20832,,$258.16,,GMACB34RLH3015,,20841,,$241.5,,GMACB34RLH3015ZRN,,20842,,$286.85,,GMACB34R3030,,20813,,$174.41,,GMACB34R3030ZRN,,20814,,$209.29,,GMACB34RL3030,,20833,,$213.71,,GMACB34RL3030ZRN,,20834,,$258.16,,GMACB34RLH3030,,20843,,$241.5,,GMACB34RLH3030ZRN,,20844,,$286.85,,GMACB34R3060,,20815,,$174.41,,GMACB34R3060ZRN,,20816,,$209.29,,GMACB34RL3060,,20835,,$213.71,,GMACB34RL3060ZRN,,20836,,$258.16,,GMACB34RLH3060,,20845,,$241.5,,GMACB34RLH3060ZRN,,20846,,$286.85,,GMACB34R3090,,20817,,$174.41,,GMACB34R3090ZRN,,20818,,$209.29,,GMACB34RL3090,,20837,,$213.71,,GMACB34RL3090ZRN,,20838,,$258.16,,GMACB34RLH3090,,20847,,$241.5,,GMACB34RLH3090ZRN,,20848,,$286.85,,GMACB34R3120,,20819,,$174.41,,GMACB34R3120ZRN,,20820,,$209.29,,GMACB34RL3120,,20839,,$213.71,,GMACB34RL3120ZRN,,20840,,$258.16,,GMACB34RLH3120,,20849,,$241.5,,GMACB34RLH3120ZRN,,20850,,$286.85,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.015"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.015"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.015"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.015"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.015"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.015"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.030"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.030"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.030"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.030"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.030"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.030"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.060"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.060"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.060"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.060"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.060"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.060"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.090"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.090"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.090"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.090"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.090"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.090"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.120"",None,,,,D1: 3/4"", D2: 3/4, LOC: 1-1/2, OAL: 4,0.120"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.120"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2, OAL: 4,0.120"",ZrN,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.120"",None,,,,D1: 3/4"", D2: 3/4, LOC: 2-1/4, OAL: 5,0.120"",ZrN,,",8
"25mm Cutting DiameterHigh Performance, 3 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/3-flute-Silverback-square.png,https://gorillamill.com/images/uploads/mill-subcategories/3-flute-silverback-diagram.png,"Variable flute and variable index. Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nano-grain carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025-.0127mm, LOC +.635/+.1.270mm, OAL +/-1.270mm",",GMA2500MMF3,,20124,,$270.41,,GMA2500MMF3ZRN,,20431,,$297.51,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,ZrN,,",6
"25mm Cutting DiameterHigh Performance, 3 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/3-flute-Silverback-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/3-flute-silverback-diagram.png,"Variable flute and variable index. Engineered to repel aluminum. For roughing and finishing of non-ferrous materials, aluminum, copper, brass, plastic, etc. High velocity, high material removal rate. Center cutting. See ""Speeds and Feeds"" calculator. Produced with the highest Transverse Rupture Strength (TRS) nano-grain carbide substrate available.Available in special diameters, lengths, ZrN coating and completely resharpenable.Cut Dia +.000/-.050mm, Shank Dia -.0025-.0127mm, LOC +.635/+.1.270mm, OAL +/-1.270mm",",GMA2500MMR3100,,20125,,$283.93,,GMA2500MMR3100ZRN,,20432,,$306.42,,GMA2500MMR3150,,20126,,$283.93,,GMA2500MMR3150ZRN,,20433,,$306.42,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.0mm"",None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.0mm"",ZrN,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.5mm"",None,,,,D1: 25mm, D2: 25mm, LOC: 38mm, OAL: 100mm,1.5mm"",ZrN,,",5
